Unnamed: 0,sq_mt_built,n_rooms,n_bathrooms,street_name,street_number,floor,is_floor_under,neighborhood_id,operation,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
14781,174.0,2,3.0,Brak,Brak,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1400000,8046,HouseType 1: Pisos,0,0,1965.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0
14782,362.0,5,3.0,Brak,Brak,2,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,2680000,7403,HouseType 2: Casa o chalet,1,0,1970.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0
14783,420.0,5,3.0,Brak,Brak,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2500000,5952,HouseType 2: Casa o chalet,1,0,1970.0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0.0,0,0,1,0
14784,292.0,4,3.0,Brak,Brak,7,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2000000,6849,HouseType 1: Pisos,0,0,1960.0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.0,0,0,0,0
14785,150.0,3,2.0,Calle de Marceliano Santa María,6,6,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,875000,5833,HouseType 1: Pisos,0,0,1953.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0,1
14786,91.0,2,2.0,Brak,Brak,3,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,525000,5769,HouseType 1: Pisos,0,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0
14787,850.0,6,8.0,Brak,Brak,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,8700000,10235,HouseType 2: Casa o chalet,0,0,1968.0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0.0,0,0,0,0
14788,81.0,3,2.0,Brak,Brak,3,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,460000,5679,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0
14789,102.0,3,2.0,Urb. urbanización,Brak,1,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,427000,4186,HouseType 1: Pisos,1,0,1986.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,1,1,0
14790,153.0,3,3.0,Brak,Brak,2,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,730000,4771,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14791,250.0,5,3.0,Plaza de la República del Ecuador,7,7,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,950000,3800,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0.0,1,0,1,0
14792,130.0,3,2.0,Calle Mauricio Legendre,45,4,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,740000,5692,HouseType 1: Pisos,0,0,2005.0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0.0,1,0,1,0
14793,207.0,4,2.0,Brak,Brak,4,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1450000,7005,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0
14794,140.0,2,2.0,Calle Rodríguez Marín,55,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1190000,8500,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0.0,0,0,1,0
14795,70.0,2,2.0,Brak,Brak,0,1,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,299000,4271,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14796,450.0,4,5.0,Brak,Brak,4,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,2250000,5000,HouseType 5: Áticos,0,0,1970.0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0.0,0,0,1,0
14797,279.0,4,4.0,Brak,Brak,2,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1695000,6075,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0.0,0,0,0,1
14798,61.0,1,1.0,Calle de López de Hoyos,Brak,3,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,310000,5082,HouseType 1: Pisos,0,0,1970.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,1,1,0
14799,79.0,2,2.0,Calle Víctor de la Serna,Brak,6,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,455000,5759,HouseType 1: Pisos,0,0,1970.0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0.0,0,0,0,0
14800,65.0,2,1.0,Calle del Conde de Torralba,Brak,0,1,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,222000,3415,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1
14801,89.0,4,1.0,nicaragua,9,1,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,374000,4202,HouseType 1: Pisos,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14802,96.0,3,1.0,Calle Clara del Rey,59,6,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,415000,4323,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
14803,43.0,1,1.0,Calle Martín Martínez,6,1,0,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,179900,4184,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1
14804,147.0,6,2.0,Calle de Carmen Sánchez Carrascosa,7,4,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,655000,4456,HouseType 1: Pisos,0,0,1970.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1
14805,50.0,1,1.0,Calle del Doctor Fleming,32,4,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,385000,7700,HouseType 1: Pisos,1,0,1970.0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,1,0,0,0
14806,52.0,1,1.0,Calle del Padre Xifré,Brak,1,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,200000,3846,HouseType 1: Pisos,0,0,1962.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14807,147.0,3,3.0,PUERTO RICO,Brak,4,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,725000,4932,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0.0,1,1,1,0
14808,90.0,2,2.0,Calle de Mauricio Legendre,Brak,7,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,398000,4422,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,1,0,1
14809,43.0,1,1.0,Calle Mantuano,Brak,2,1,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,175000,4070,HouseType 1: Pisos,1,0,1941.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14810,110.0,1,2.0,Calle Zabaleta,Brak,0,1,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,375000,3409,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0.0,0,0,0,0
14811,400.0,8,4.0,Brak,Brak,2,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,3825000,9562,HouseType 2: Casa o chalet,1,0,1970.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14812,71.0,3,2.0,Calle del Padre Francisco Palau y Quer,7,1,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,300000,4225,HouseType 1: Pisos,1,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
14813,94.0,3,2.0,Calle del Príncipe de Vergara,207,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,490000,5213,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14814,110.0,3,2.0,Calle López de Hoyos,146,2,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,395000,3591,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
14815,65.0,3,1.0,Calle Canillas,88,2,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,360000,5538,HouseType 5: Áticos,0,0,1970.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0
14816,150.0,3,3.0,Brak,Brak,1,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,895000,5967,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,1,0,1,0
14817,205.0,5,3.0,Calle de Enrique Larreta,7,9,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1000000,4878,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0.0,0,0,1,1
14818,120.0,1,2.0,Calle de colombia,46,4,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,570000,4750,HouseType 5: Áticos,0,0,1970.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0.0,0,0,0,0
14819,100.0,4,2.0,Padre Xifre,Brak,4,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,365000,3650,HouseType 1: Pisos,1,0,1970.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0
14820,500.0,6,5.0,Brak,Brak,4,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,6000000,12000,HouseType 5: Áticos,1,0,1973.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,1,0
14821,160.0,4,3.0,Calle de Uruguay,Brak,3,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,750000,4688,HouseType 1: Pisos,1,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.0,0,1,1,0
14822,261.0,4,4.0,Brak,Brak,1,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1495000,5728,HouseType 1: Pisos,0,0,1965.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0
14823,303.0,4,5.0,Brak,Brak,2,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,2700000,8911,HouseType 5: Áticos,0,0,2009.0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0.0,0,0,1,0
14824,169.0,4,2.0,Brak,Brak,4,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,850000,5030,HouseType 1: Pisos,0,0,2005.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0.0,0,1,1,0
14825,900.0,9,7.0,Brak,Brak,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,5800000,6444,HouseType 2: Casa o chalet,0,0,1960.0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0.0,0,0,1,0
14826,70.0,2,1.0,Calle talavera,12,1,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,429000,6129,HouseType 1: Pisos,0,0,1970.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14827,100.0,2,2.0,Calle de Joaquín Costa,Brak,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,775000,7750,HouseType 1: Pisos,0,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0
14828,580.0,5,3.0,Brak,Brak,3,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,3000000,5172,HouseType 4: Dúplex,0,0,1970.0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
14829,40.0,0,1.0,Brak,Brak,2,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,228000,5700,,0,0,1970.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1
14830,573.0,5,2.0,Brak,Brak,7,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2200000,3839,HouseType 1: Pisos,1,0,1964.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0.0,0,0,0,0
14831,58.0,1,1.0,Calle Sánchez Balderas,Brak,2,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,262500,4526,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14832,112.0,2,2.0,Calle de Joaquín Costa,55,3,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,550000,4911,HouseType 1: Pisos,0,0,1960.0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0
14833,85.0,2,1.0,Brak,Brak,2,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,325000,3824,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14834,100.0,2,2.0,Avenida de Pío XII,44,5,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,700000,7000,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0.0,1,0,0,0
14835,90.0,3,2.0,Brak,Brak,2,0,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,860000,9556,HouseType 2: Casa o chalet,1,0,1940.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,0,1,0
14836,158.0,3,3.0,Brak,Brak,1,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,850000,5380,HouseType 1: Pisos,0,0,1970.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0
14837,50.0,0,1.0,Calle Zabaleta,40,1,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,250000,5000,,0,0,1970.0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.0,0,1,0,0
14838,160.0,3,3.0,Brak,Brak,3,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,760000,4750,HouseType 1: Pisos,1,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
14839,54.0,1,1.0,Paseo de la Castellana,174,1,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,450000,8333,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14840,110.0,3,2.0,Brak,Brak,4,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,439000,3991,HouseType 1: Pisos,1,0,1970.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14841,110.0,3,2.0,Brak,Brak,4,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,439000,3991,HouseType 1: Pisos,1,0,1970.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14842,361.0,6,4.0,Brak,Brak,6,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1650000,4571,HouseType 1: Pisos,1,0,1965.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.0,0,1,0,1
14843,76.0,3,3.0,Calle de Francisco Giralte,1,4,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,395000,5197,HouseType 1: Pisos,0,0,1968.0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0.0,0,1,0,1
14844,74.0,3,1.0,Calle Clara del Rey,54,2,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,380000,5135,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0
14845,68.0,2,1.0,Paseo de la Castellana,284,2,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,236000,3471,HouseType 1: Pisos,1,0,1954.0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0
14846,240.0,3,4.0,Brak,Brak,4,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,2900000,12083,HouseType 5: Áticos,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0
14847,76.0,3,1.0,Calle de Luis Cabrera,Brak,4,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,325000,4276,HouseType 1: Pisos,0,0,1974.0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,0,0,1,0
14848,141.0,5,2.0,Brak,Brak,1,0,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,540000,3830,HouseType 1: Pisos,1,0,1970.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
14849,50.0,1,1.0,Calle Nieremberg,1,6,0,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,280000,5600,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1
14850,89.0,2,1.0,Brak,Brak,3,0,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,342000,3843,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14851,113.0,2,1.0,Calle Javier Ferrero,20,2,1,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,380000,3363,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0.0,1,0,0,1
14852,51.0,1,1.0,Avenida de Alberto de Alcocer,22,1,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,400000,7843,HouseType 1: Pisos,0,0,1970.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1
14853,68.0,2,1.0,Calle de Canillas,19,0,1,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,251000,3691,HouseType 1: Pisos,0,0,1977.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,1
14854,89.0,3,1.0,Calle de Costa Rica,18,1,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,360000,4045,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14855,73.0,2,1.0,Calle Martín Machio,19,3,0,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,295000,4041,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
14856,235.0,6,3.0,Calle Mateo Inurria,14,2,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1100000,4681,HouseType 2: Casa o chalet,1,0,1970.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0
14857,85.0,1,1.0,Calle Juan Ramón Jiménez,8,6,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,601012,7071,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0
14858,100.0,2,1.0,Urb. Calle Costa Rica,Brak,3,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,410000,4100,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0
14859,108.0,4,2.0,Brak,Brak,3,0,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,415000,3843,HouseType 1: Pisos,0,0,1970.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,1,1,0
14860,400.0,8,3.0,Brak,Brak,9,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1980000,4950,HouseType 1: Pisos,1,0,1970.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0
14861,450.0,6,6.0,Brak,Brak,1,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1750000,3889,HouseType 1: Pisos,1,0,1970.0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0.0,0,0,0,0
14862,480.0,5,7.0,Brak,Brak,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,4500000,9375,HouseType 2: Casa o chalet,0,0,1970.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,1,0
14863,440.0,6,4.0,Brak,Brak,2,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1550000,3523,HouseType 2: Casa o chalet,0,0,1970.0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0.0,1,0,1,1
14864,518.0,6,4.0,Urb. el viso,Brak,4,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,3500000,6757,HouseType 4: Dúplex,1,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0.0,0,0,1,1
14865,190.0,2,3.0,Urb. el viso,Brak,3,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1650000,8684,HouseType 4: Dúplex,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,0,0,1,0
14866,400.0,6,5.0,Brak,Brak,1,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1700000,4250,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0.0,0,0,1,0
14867,190.0,3,3.0,Brak,Brak,5,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1400000,7368,HouseType 1: Pisos,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,0,0,1,1
14868,219.0,3,3.0,Urb. el viso,Brak,5,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1800000,8219,HouseType 1: Pisos,1,0,1970.0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,1,1,1,1
14869,350.0,5,5.0,Brak,Brak,3,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2850000,8143,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.0,1,1,1,1
14870,260.0,5,6.0,Brak,Brak,0,1,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1580000,6077,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0.0,0,0,1,0
14871,365.0,5,3.0,Brak,Brak,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2300000,6301,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0.0,0,1,1,1
14872,400.0,4,5.0,Brak,Brak,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,3300000,8250,HouseType 2: Casa o chalet,0,0,1970.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0
14873,400.0,6,6.0,Brak,Brak,3,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,2700000,6750,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0.0,0,0,0,0
14874,80.0,2,1.0,Calle Potosí,2,6,0,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,480000,6000,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0
14875,180.0,4,3.0,Calle Alfonso VIII,Brak,3,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,990000,5500,HouseType 1: Pisos,1,0,1970.0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0.0,1,0,1,1
14876,90.0,2,2.0,Paseo de la Castellana,Brak,7,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,450000,5000,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0
14877,670.0,6,6.0,Brak,Brak,2,0,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,6000000,8955,HouseType 2: Casa o chalet,1,0,1960.0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0.0,0,0,0,0
14878,195.0,6,4.0,Brak,Brak,2,0,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1490000,7641,HouseType 2: Casa o chalet,0,0,1990.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,1,0
